Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_1_bus_6,microgrid_1_bus_7,microgrid_1_bus_8,microgrid_1_bus_9
2013-03-02 20:00:00,84.48903453740303,125.96416839121504,126.32202114232643,135.876689597001,122.60035253076782,100.80711998808317,28.091440962245397,132.40551791122036,129.4353400769957,91.46716318407547
2013-03-02 21:00:00,77.43513389017242,115.44755243261625,115.77552843384527,124.5324876666602,112.36457802106344,92.3908395462159,25.74611609647834,121.35112045473868,118.62891964453777,83.8306659141384
2013-03-02 22:00:00,73.61194112410445,109.74757846541621,110.05936135878387,118.38396461170039,106.81681926776022,87.82924106166973,24.474957129361286,115.3596705460341,112.77187253108252,79.69170754477382
2013-03-02 23:00:00,53.659333292659014,80.00036136813203,80.22763512201878,86.29584435079471,77.8639880815967,64.0230164698943,17.84098968010899,84.09128893809334,82.20491678083341,58.091171493450425
2013-03-03 00:00:00,43.196707910219665,64.40169921388107,64.58465858664779,69.46967383951889,62.681881109874034,51.53965530838153,14.362310762186548,67.69496792368182,66.17640512971815,46.76441567917047
2013-03-03 01:00:00,43.69899687584671,65.15055866284644,65.33564547722952,70.27746342125793,63.410742607645425,52.13895561171546,14.529314929072287,68.482121321742,66.94590076236238,47.30818975631691
2013-03-03 02:00:00,40.53373739915966,60.431493284642954,60.60317366329251,65.1870397732356,58.817697725337155,48.362362665579326,13.476909723989976,63.52174010033493,62.096792957543634,43.88150478282597
2013-03-03 03:00:00,36.78500301404033,54.84252884770096,54.99833148647284,59.15826194168198,53.37798404324531,43.88960334203796,12.230507143592401,57.646976345594766,56.35381444378818,39.82315447009195
2013-03-03 04:00:00,31.36394396451348,46.760306122442806,46.89314790119975,50.44002339401004,45.51159340212757,37.42152907582994,10.428079632419772,49.151458140067724,48.04887137638512,33.95435865027381
2013-03-03 05:00:00,31.45071921541975,46.88967879639031,47.02288811115278,50.5795768153108,45.63751123762307,37.5250639685885,10.456931208854089,49.287446462114815,48.18180914958629,34.04830085328796
